Date,Region,Channel,Product category,Traffic source,Net Sales,Sq Footage,Total Transactions,Units Sold,Total Visitors,Number of Sales,Store Entrances,Website Sessions,Total Gross Profit,Avg Inventory Cost,COGS,Avg Inventory Value,Beginning Inventory,Recorded Value,Actual Value,Retail Sales,Start Customers,End Customers,New Customers,Customers Lost,Sales Marketing Expenses,Avg Purchase Value,Avg Purchase Frequency,Avg Customer Lifespan Years,Revenue From Ads,Cost Of Ads,Total Revenue,Total Expenses,Cash,Marketable Securities,Accounts Receivable,Current Liabilities,Current Assets
2025-01-03,East,In-Store,Electronics,Social,138357.74,2938,1221,2941,47215,1221,18993,14589,62513.09,99528.23,75844.65,115746.61,5873,138847.46,135451.42,138357.74,6688,6978,453,163,7177.15,113.32,3.21,1.99,29106.85,7931.89,138357.74,109808.21,59642.31,18113.6,8052.86,64720.26,120532.75
2025-01-05,East,In-Store,Sports,Direct,74204.05,3956,2021,5276,58614,2021,45524,16937,25774.86,56955.75,48429.19,39120.27,13060,74603.22,71312.04,74204.05,8474,8203,89,360,12204.01,36.72,7.97,3.3,20503.24,6605.16,74204.05,53813.7,57183.44,6600.13,6550.96,34320.15,82070.61
2025-01-08,Central,In-Store,Electronics,Direct,50888.57,3792,1097,2258,13833,1097,7027,2895,20799.82,22891.98,30088.75,39002.82,3361,51434.51,47443.04,50888.57,6771,6699,127,199,4321.85,46.39,1.91,1.32,31151.59,7116.94,50888.57,39637.36,25315.82,8858.41,7180.71,62267.5,53055.79
2025-01-19,Central,In-Store,Electronics,Email,149694.03,5521,237,654,3338,237,3087,502,39546.11,108810.4,110147.92,151411.08,1173,150711.13,143135.32,149694.03,4761,4907,336,190,13447.48,631.62,5.55,2.27,17508.42,3435.69,149694.03,129282.8,28957.61,8267.0,24598.96,33163.9,107246.89
2025-01-25,East,In-Store,Electronics,Organic Search,92729.5,1526,250,788,3900,250,2434,777,39330.58,79478.43,53398.92,51811.52,1767,93157.98,88739.8,92729.5,7119,7008,94,205,9083.7,370.92,7.31,3.34,13680.68,3860.55,92729.5,82814.65,16168.56,11347.02,5469.63,30917.22,48528.67
2025-02-04,East,In-Store,Electronics,Organic Search,175877.56,5569,731,1494,11540,731,4886,3401,76506.44,106274.23,99371.12,90218.04,2818,180230.07,179099.49,175877.56,5608,5744,286,150,11152.27,240.6,4.11,4.59,17619.2,6229.8,175877.56,133166.97,27345.53,7723.9,4687.42,46096.46,66822.26
2025-02-07,Central,In-Store,Sports,Email,92385.35,3144,404,1043,5775,404,4318,1288,36428.65,65912.17,55956.7,44947.43,1792,92530.27,85698.94,92385.35,8733,8751,239,221,13133.96,228.68,7.06,3.55,3630.33,772.82,92385.35,57871.49,38267.76,725.19,22862.71,13182.43,75339.89
2025-02-11,East,In-Store,Apparel,Social,34997.52,1621,1611,4144,22180,1611,11430,7797,18232.5,23613.43,16765.02,23084.46,6822,35626.96,35342.69,34997.52,6043,6363,492,172,9111.03,21.72,6.3,1.24,24849.66,5927.28,34997.52,31797.39,14000.79,15787.28,14176.6,56641.84,50890.01
2025-02-22,East,In-Store,Sports,Social,155790.11,2597,187,380,3998,187,2061,516,79193.5,85667.91,76596.61,101361.18,588,159449.61,148161.11,155790.11,7787,7894,309,202,10406.75,833.1,3.55,3.71,35331.52,7783.98,155790.11,129006.27,14669.59,5254.02,6657.68,25233.13,56989.64
2025-02-24,Central,In-Store,Home,Email,79251.14,4557,396,950,5792,396,4847,1771,38742.73,70082.96,40508.41,55736.99,1207,79893.83,75241.52,79251.14,2012,2374,413,51,1513.62,200.13,2.7,3.62,9241.53,3066.24,79251.14,55985.72,25357.81,16883.15,21457.83,59934.13,80419.89
2025-03-08,East,In-Store,Electronics,Direct,139203.16,5970,1564,4947,22879,1564,12561,8504,43352.7,80850.3,95850.46,115345.69,7323,141270.21,131295.48,139203.16,4618,5002,479,95,12513.45,89.0,2.47,4.92,5629.5,2152.74,139203.16,95756.51,12960.98,14775.25,15085.58,57456.2,77425.52
2025-03-12,East,In-Store,Sports,Paid Search,168825.23,5920,388,1077,6231,388,4940,2074,92066.38,140874.78,76758.85,85377.1,2451,171119.06,167665.93,168825.23,8922,8643,119,398,10209.64,435.12,6.65,2.56,18523.1,6548.27,168825.23,110662.63,23023.06,7668.98,23604.61,17497.89,79909.78
2025-03-21,East,In-Store,Electronics,Paid Search,12682.25,4468,1727,4475,38146,1727,22707,4595,4358.8,10358.46,8323.45,8470.65,10828,12866.91,11874.09,12682.25,4975,5287,360,48,12436.84,7.34,7.66,1.4,4325.05,2160.04,12682.25,10235.7,29372.16,1102.2,21890.38,44362.44,54905.94
2025-03-24,Central,In-Store,Electronics,Paid Search,8376.79,2885,1617,5098,61460,1617,43844,23317,2111.7,6467.42,6265.09,9237.62,6860,8499.08,8056.49,8376.79,5739,5863,195,71,13908.39,5.18,6.33,4.7,17512.41,3424.12,8376.79,6413.32,24487.57,417.97,11228.56,62894.62,38905.39
2025-03-26,East,In-Store,Home,Email,132284.15,2668,2001,2684,26890,2001,25851,10253,46449.56,57174.96,85834.59,89034.03,5246,133693.49,133235.63,132284.15,2417,2378,45,84,9979.75,66.11,7.34,4.92,17088.21,5891.74,132284.15,101153.04,58563.51,8494.51,23099.96,16384.33,116868.19
2025-03-30,East,In-Store,Apparel,Email,144618.63,3530,715,1321,9798,715,9096,2681,43557.62,89079.99,101061.01,81518.62,2479,147346.03,144572.51,144618.63,2877,2893,148,132,8637.62,202.26,7.08,2.29,4637.14,3001.72,144618.63,96168.53,55902.46,17380.48,14454.6,33383.16,112193.13
2025-03-31,Central,In-Store,Sports,Organic Search,14075.62,5834,1509,2248,21141,1509,18722,7006,7242.32,11613.8,6833.3,7319.08,2741,14258.49,13367.98,14075.62,2122,2164,395,353,8807.11,9.33,6.78,1.91,19295.83,7259.43,14075.62,8960.7,28692.12,9495.13,20210.2,44733.19,60593.17
2025-04-09,Central,In-Store,Apparel,Paid Search,42416.78,2223,2073,2556,89813,2073,48778,22551,11528.93,32363.42,30887.85,43470.97,4579,42433.75,40773.4,42416.78,4537,4846,326,17,7873.04,20.46,4.19,3.76,8419.44,2381.57,42416.78,25506.49,43215.89,4963.62,4025.75,37807.87,65246.55
2025-04-18,East,In-Store,Apparel,Direct,9140.27,4815,197,525,2602,197,2333,578,4955.26,6736.59,4185.01,3571.78,864,9409.93,8988.75,9140.27,5324,4990,30,364,3721.07,46.4,3.4,2.5,21574.33,5006.2,9140.27,5776.57,9654.2,4258.44,19460.39,63557.36,34444.56
2025-04-23,Central,In-Store,Electronics,Organic Search,65531.05,4004,177,537,3385,177,2622,1036,34118.55,32876.2,31412.5,48394.48,1013,66272.34,64088.03,65531.05,5306,5466,312,152,14405.47,370.23,3.03,2.55,18957.57,4151.78,65531.05,51266.07,51264.84,12086.7,15411.85,45356.47,93281.73
2025-05-04,East,In-Store,Home,Email,79838.88,3707,1519,1919,64453,1519,49634,19243,35400.92,36272.78,44437.96,57742.19,4254,80674.26,78040.21,79838.88,3790,3902,347,235,3599.71,52.56,3.05,1.0,5064.96,1391.25,79838.88,58482.35,17534.52,15276.45,19999.16,24830.85,70132.79
2025-05-06,Central,In-Store,Beauty,Paid Search,161700.3,1705,1572,4267,37373,1572,22712,14147,88580.69,130892.9,73119.61,110446.47,6793,164115.26,156035.03,161700.3,4827,4986,395,236,8875.93,102.86,2.93,4.94,5489.28,2220.77,161700.3,129870.89,20910.69,1432.8,15302.11,29768.42,70779.54
2025-05-14,Central,In-Store,Apparel,Direct,135672.94,3281,2058,4551,39277,2058,35815,7633,42759.18,57185.02,92913.76,74662.44,7329,136543.99,128510.44,135672.94,3736,3623,32,145,9760.24,65.92,5.04,1.1,6471.75,3972.57,135672.94,82517.55,26595.72,15385.08,10038.82,24237.26,74418.35
2025-05-15,East,In-Store,Sports,Social,143863.17,3880,446,1378,13660,446,6607,1696,56298.2,116428.28,87564.97,127508.26,2790,144090.61,142277.23,143863.17,4858,5044,279,93,2711.37,322.56,6.71,1.7,8190.91,3412.17,143863.17,98815.12,6605.25,15333.43,3217.42,66651.63,63408.58
2025-05-22,East,In-Store,Apparel,Direct,57200.52,4834,1314,1805,22493,1314,10887,5813,26816.2,37823.61,30384.32,24895.23,3853,58296.01,56354.52,57200.52,4749,4597,73,225,10572.24,43.53,5.14,3.36,13524.63,4673.66,57200.52,44855.2,13490.08,2797.11,12965.86,20755.42,36721.62
2025-05-26,East,In-Store,Apparel,Direct,13607.72,2394,488,836,7332,488,6735,1982,6098.12,11476.61,7509.6,9788.65,1903,13814.47,13430.18,13607.72,8594,8498,180,276,4880.41,27.88,5.14,4.58,1064.65,561.46,13607.72,10349.21,9041.73,17732.86,24531.87,51233.07,54243.06
2025-06-09,East,In-Store,Electronics,Direct,169543.64,5796,862,1393,11362,862,5579,1397,76348.89,106834.93,93194.75,146262.66,2508,169986.77,163456.59,169543.64,2884,2904,385,365,6595.28,196.69,6.03,2.84,17188.28,7556.26,169543.64,104788.26,19520.52,12474.4,2058.09,44773.89,77931.81
2025-06-17,East,In-Store,Sports,Social,137345.64,1792,1795,4094,24206,1795,24099,4057,48117.75,120178.99,89227.89,100066.94,7622,139776.93,129302.68,137345.64,8308,8112,98,294,5018.57,76.52,2.86,3.26,13720.44,3790.7,137345.64,101133.36,35830.04,875.91,9940.43,30293.5,76666.46
2025-06-26,Central,In-Store,Sports,Organic Search,49677.19,4288,212,491,3277,212,1979,801,20919.8,21341.22,28757.39,39094.27,707,50882.29,48753.37,49677.19,3843,3567,113,389,10924.93,234.33,2.74,1.02,1699.74,533.59,49677.19,45254.35,35665.43,12060.09,8980.52,59199.82,68434.32
2025-07-06,East,In-Store,Apparel,Direct,27653.36,5637,1930,5938,72458,1930,63386,10195,12727.23,22018.35,14926.13,14146.77,11145,28364.84,26789.81,27653.36,2629,2447,191,373,9480.62,14.33,7.38,3.49,16641.91,6503.91,27653.36,18447.59,43923.12,16416.57,5418.93,34435.11,70002.65
2025-07-11,Central,In-Store,Home,Email,167637.79,5031,1356,3769,24608,1356,20899,8180,84366.56,88952.74,83271.23,94448.24,6445,169507.63,165428.14,167637.79,6884,6835,345,394,14359.13,123.63,5.47,1.17,13356.9,3491.96,167637.79,145310.57,32761.43,14839.51,22702.66,45900.53,98638.07
2025-07-12,Central,In-Store,Beauty,Social,53326.7,5775,138,220,1964,138,895,457,22346.42,46811.8,30980.28,27103.42,298,54091.78,51663.65,53326.7,5042,4709,31,364,14957.17,386.43,6.64,2.12,19114.84,6692.96,53326.7,48248.9,45579.58,2104.32,20826.07,29973.78,76641.0
2025-07-15,East,In-Store,Beauty,Social,104751.18,2191,2122,6255,59533,2122,33309,16655,35008.78,82966.95,69742.4,71914.43,12965,107554.03,102380.07,104751.18,2613,2514,242,341,3407.69,49.36,5.98,4.94,28516.71,5673.63,104751.18,67698.78,10756.01,6809.55,19952.02,57079.75,59091.91
2025-08-02,Central,In-Store,Beauty,Organic Search,86468.22,5061,1830,5760,32479,1830,29101,4387,24138.24,71240.87,62329.98,94828.51,9141,87100.62,81501.39,86468.22,5278,5592,475,161,3678.26,47.25,3.6,1.03,6391.5,2171.78,86468.22,59237.28,55504.19,14946.97,24231.64,58551.73,123131.35
2025-08-12,East,In-Store,Apparel,Direct,124349.62,4221,1631,3611,25901,1631,14418,10325,53698.16,58718.13,70651.46,57313.03,9011,126269.99,122838.63,124349.62,6808,6724,93,177,11944.46,76.24,6.62,4.31,10430.36,2933.43,124349.62,83309.72,44328.0,19211.19,3036.97,37652.0,83770.07
2025-08-21,East,In-Store,Apparel,Email,87975.26,3534,2038,4390,28112,2038,11713,9966,30856.89,75146.07,57118.37,52004.82,6027,89237.94,85484.64,87975.26,7411,7267,84,228,2216.5,43.17,3.49,2.87,21216.12,5172.13,87975.26,71647.17,45481.7,10362.87,12347.23,19397.56,83793.25
2025-09-02,East,In-Store,Apparel,Organic Search,86675.05,5230,759,1063,15810,759,12185,6083,44300.7,74217.03,42374.35,53100.53,2289,87940.43,82966.92,86675.05,6429,6608,392,213,1945.21,114.2,4.66,2.57,29063.19,7150.34,86675.05,72259.94,34138.4,19108.38,22827.85,55304.75,92004.79
2025-09-03,Central,In-Store,Apparel,Organic Search,146726.25,2022,215,531,7089,215,6809,1028,45831.91,75015.36,100894.34,155282.76,750,147652.27,141672.91,146726.25,2362,2364,158,156,12241.38,682.45,6.71,2.59,5207.8,2316.16,146726.25,102345.96,42469.53,7982.44,7757.97,10147.89,104794.77
2025-09-06,East,In-Store,Apparel,Direct,164762.99,1756,1391,3728,21760,1391,11001,3391,61172.84,115762.65,103590.15,145897.37,4846,167191.85,158321.12,164762.99,3472,3351,197,318,11104.22,118.45,5.93,1.71,14029.35,7756.54,164762.99,133276.62,56927.32,15255.2,5007.03,60581.36,120958.76
2025-09-24,Central,In-Store,Electronics,Email,46972.14,3709,1747,2641,39422,1747,27656,5088,18245.75,21510.3,28726.39,41541.47,4442,47271.14,45898.09,46972.14,6890,7117,407,180,6185.8,26.89,2.77,2.08,5527.96,3269.77,46972.14,39123.92,33675.51,6737.71,19904.13,15964.93,72779.79
2025-09-28,East,In-Store,Electronics,Direct,8752.11,1732,1537,1835,22946,1537,10467,5331,4558.65,7128.46,4193.46,4850.21,3673,8766.5,8308.84,8752.11,5032,5142,184,74,4748.61,5.69,4.78,3.78,2803.95,709.36,8752.11,8054.92,23971.26,14044.94,8738.04,31358.1,48209.3
2025-10-06,Central,In-Store,Sports,Organic Search,173320.03,1713,935,1373,15211,935,7050,1759,76602.46,80701.33,96717.57,136328.36,1745,174100.91,170652.1,173320.03,6894,7048,252,98,9538.43,185.37,6.81,2.79,40064.3,7951.65,173320.03,110933.19,28722.51,9266.16,16802.65,38619.97,95689.83
2025-11-07,East,In-Store,Sports,Direct,39842.18,4535,456,593,7066,456,5925,2151,13306.8,19593.58,26535.38,21330.85,979,40650.89,38247.98,39842.18,8886,8985,347,248,9749.39,87.37,6.63,3.81,13362.91,3619.19,39842.18,31313.1,33144.89,6768.05,18520.28,30892.16,64832.47
2025-12-02,East,In-Store,Beauty,Social,125659.62,2350,606,1935,11479,606,11243,3690,50941.93,85786.15,74717.69,76229.43,2520,126736.4,122395.5,125659.62,3683,3701,70,52,2676.54,207.36,3.98,3.55,12546.38,4564.47,125659.62,76648.58,26276.23,16860.63,4285.84,10559.85,70291.53
2025-12-04,East,In-Store,Apparel,Organic Search,119065.84,5302,1460,4104,22188,1460,21747,7131,46514.65,64950.95,72551.19,95666.16,6490,120566.46,119031.15,119065.84,8758,8996,425,187,13215.53,81.55,4.76,1.39,10573.89,2333.64,119065.84,108347.28,17193.01,15705.25,22444.23,51759.01,84042.34
2025-12-10,Central,In-Store,Electronics,Email,48295.04,2495,1447,1663,45076,1447,28909,14157,16582.08,33631.59,31712.96,46822.44,4073,48933.95,46764.62,48295.04,7289,7529,401,161,7276.57,33.38,3.55,3.84,8899.22,4541.34,48295.04,43299.92,52025.65,9768.54,16140.18,42578.94,91981.1
2025-12-17,East,In-Store,Apparel,Email,14765.93,2879,1894,6051,44632,1894,20401,15262,4648.32,7218.93,10117.61,12649.86,11982,14976.96,13842.36,14765.93,7832,7779,342,395,9191.16,7.8,7.11,1.28,1877.22,727.07,14765.93,13896.37,39793.74,11344.65,19368.85,44616.44,74302.2
2025-12-23,Central,In-Store,Beauty,Social,8179.07,5418,2084,5079,103750,2084,52161,24024,4159.4,6440.48,4019.67,5584.32,8115,8223.98,7898.82,8179.07,8944,9002,168,110,1501.05,3.92,7.8,1.88,16071.9,4588.24,8179.07,7067.94,28102.44,15661.86,8597.36,63681.32,54036.96
2026-01-02,East,In-Store,Home,Direct,61399.02,1735,1993,5321,48986,1993,37445,10405,19506.72,33373.32,41892.3,60152.31,8009,62102.11,58592.98,61399.02,6631,6790,220,61,11163.51,30.81,4.67,3.89,19427.68,4804.04,61399.02,46649.97,13222.44,2827.71,11873.44,61955.75,45969.28
2026-01-13,Central,In-Store,Apparel,Organic Search,164076.11,4451,1512,4586,24397,1512,12909,3287,64110.42,96186.94,99965.69,151347.98,10945,168276.0,158442.74,164076.11,7608,7544,298,362,11575.53,108.52,7.82,2.82,5251.67,1299.01,164076.11,153654.41,29975.19,19332.61,18385.75,24971.86,113097.94
2026-01-24,East,In-Store,Sports,Social,140245.2,3055,1592,2073,26260,1592,15966,7467,53335.68,66270.53,86909.52,73646.18,3511,140505.78,129551.97,140245.2,6601,6568,338,371,7688.29,88.09,4.54,4.53,10697.6,5754.93,140245.2,116284.84,18329.57,18337.25,10895.29,13649.92,69655.96
2026-01-30,Central,In-Store,Electronics,Paid Search,103543.75,2755,1142,1492,14534,1142,13971,3237,33051.51,48306.21,70492.24,98340.63,3238,103897.22,97780.43,103543.75,3662,3894,485,253,2936.44,90.67,5.7,2.07,5698.15,1434.77,103543.75,79829.63,52402.98,9874.84,13500.95,9998.93,105280.96
2026-02-02,East,In-Store,Beauty,Direct,93216.26,5076,1685,3868,29874,1685,15845,7689,26330.85,63829.32,66885.41,88078.95,9101,94971.51,89580.11,93216.26,8701,8828,486,359,7711.66,55.32,4.03,1.69,14165.19,7724.14,93216.26,78635.1,5482.87,2840.4,4094.03,28884.78,38840.99
2026-02-06,East,In-Store,Sports,Direct,62518.11,2445,1316,3506,35085,1316,21576,4135,22168.75,45801.81,40349.36,55005.39,7281,63416.87,59727.32,62518.11,3323,3288,327,362,6920.78,47.51,2.92,2.66,2322.45,1041.22,62518.11,55097.91,21676.44,2713.14,17918.06,50737.63,58809.26
2026-02-15,Central,In-Store,Apparel,Social,37414.7,1509,1788,4468,36462,1788,27777,7855,12682.95,26244.81,24731.75,32113.51,10340,37809.61,35717.06,37414.7,5765,5740,201,226,14336.89,20.93,7.84,3.96,23808.43,6471.63,37414.7,30085.4,22945.42,13820.97,11161.54,58785.91,57561.98
2026-02-16,Central,In-Store,Electronics,Direct,105405.18,5255,1734,2168,25988,1734,22141,7008,38378.95,45847.83,67026.23,103790.55,4334,107367.77,100410.25,105405.18,7994,7945,192,241,8625.68,60.79,1.8,3.19,15182.73,3012.41,105405.18,78869.01,5821.29,1096.93,18179.45,55756.69,56234.84
2026-02-26,East,In-Store,Apparel,Email,48006.21,5385,86,273,1613,86,824,411,25562.25,24376.86,22443.96,30601.07,575,49213.93,45956.75,48006.21,7153,7569,473,57,12718.62,558.21,3.46,1.94,6853.75,2555.22,48006.21,35218.63,30544.33,12535.68,8823.46,57377.24,61083.79
2026-03-03,East,In-Store,Beauty,Email,75038.06,4736,1954,2539,41134,1954,36017,5497,20631.17,34475.36,54406.89,45222.18,4677,75273.45,73399.23,75038.06,2144,2336,374,182,9951.06,38.4,6.49,1.77,10384.22,3254.17,75038.06,61598.84,49457.4,16080.06,22336.37,19310.09,101440.48
2026-03-04,East,In-Store,Home,Social,21447.17,4949,195,505,2602,195,2582,445,7595.84,17424.12,13851.33,19924.83,942,21613.27,19965.77,21447.17,6224,6414,233,43,8303.74,109.99,5.87,3.68,23503.33,5267.78,21447.17,14303.38,5552.3,5057.39,8445.96,16993.86,25033.1
2026-03-06,East,In-Store,Home,Social,134554.51,4226,686,1956,14593,686,10113,4403,66612.42,94039.12,67942.09,87547.06,3899,135131.83,134235.42,134554.51,8024,8054,328,298,1593.65,196.14,4.04,2.58,32002.72,6940.57,134554.51,116651.36,55071.67,10326.73,6436.76,40344.43,98099.28
2026-03-27,Central,In-Store,Home,Organic Search,166779.17,2545,1431,2978,23938,1431,16046,2813,66622.55,118394.83,100156.62,134182.22,7338,170041.09,165246.3,166779.17,8894,9182,451,163,4924.38,116.55,6.13,2.37,31899.87,6020.96,166779.17,119089.99,38136.92,8762.2,4371.38,60058.24,91525.17
2026-04-02,East,In-Store,Home,Organic Search,112647.7,5001,1133,3097,19486,1133,11465,7194,41057.55,68471.96,71590.15,84007.26,6829,115798.58,113316.18,112647.7,4083,3989,230,324,13068.38,99.42,2.28,1.66,6574.93,4287.71,112647.7,67787.61,54719.91,270.27,18044.5,21127.11,98236.86
2026-04-05,Central,In-Store,Home,Organic Search,75898.78,2551,1672,5223,22679,1672,10244,4445,34897.89,54395.11,41000.89,54976.44,6592,75941.73,72788.13,75898.78,6081,6313,415,183,7722.53,45.39,2.14,3.76,6897.25,1322.35,75898.78,51473.07,44852.5,2716.25,6429.35,11361.65,70491.03
2026-04-13,Central,In-Store,Apparel,Email,107798.23,2139,1989,5395,26053,1989,14588,4557,41446.99,65784.2,66351.24,68421.17,9121,109472.47,108769.34,107798.23,4541,4482,238,297,9241.03,54.2,2.14,4.62,23571.25,5264.49,107798.23,72076.3,55165.75,18880.22,16283.87,35473.97,110856.19
2026-04-22,Central,In-Store,Home,Social,41262.3,4827,884,1681,26029,884,16847,5005,15262.31,16898.48,25999.99,30086.25,2660,41520.76,38794.87,41262.3,8582,8421,182,343,1519.44,46.68,7.89,1.35,10026.08,3244.19,41262.3,31415.5,49388.64,13025.68,16106.6,60338.82,87546.79
2026-04-30,East,In-Store,Home,Paid Search,107592.58,2946,605,1006,8624,605,6878,2815,35863.54,63168.11,71729.04,90479.42,1975,108623.06,99978.06,107592.58,6506,6492,353,367,9649.59,177.84,4.64,4.69,5069.51,2478.78,107592.58,85031.51,11648.77,6444.88,12360.81,64520.17,57598.29
2026-05-02,Central,In-Store,Sports,Paid Search,132625.55,1674,2137,6181,38408,2137,27217,5943,72871.57,91529.69,59753.98,53987.73,8838,133083.18,129322.17,132625.55,8566,8739,323,150,11858.63,62.06,2.77,2.38,9189.2,2444.19,132625.55,89396.63,45136.58,9797.93,19906.58,16103.6,91037.41
2026-05-03,Central,In-Store,Electronics,Email,11913.01,2211,767,1116,13730,767,13107,1933,4268.85,7526.72,7644.16,12082.62,2167,12096.18,11636.94,11913.01,4727,4827,423,323,10832.57,15.53,6.3,2.0,6732.08,2087.57,11913.01,7289.35,14801.49,3414.73,3130.81,8275.31,24971.82
2026-05-10,East,In-Store,Sports,Direct,28728.03,5604,2075,4463,34678,2075,31738,4144,11061.44,13111.32,17666.59,18161.24,6738,29227.13,29000.32,28728.03,2334,2472,476,338,13626.07,13.84,3.25,3.41,12900.96,2424.25,28728.03,19297.27,58606.82,5672.59,8274.28,40519.76,78002.06
2026-05-11,Central,In-Store,Apparel,Organic Search,108887.89,4911,1721,4109,67218,1721,48495,11076,57746.32,97552.94,51141.57,48714.05,7054,110812.28,108669.8,108887.89,5189,5411,429,207,5388.85,63.27,6.45,4.34,3863.52,2282.41,108887.89,78556.59,23522.47,16373.45,15038.29,48639.81,69548.43
2026-05-14,Central,In-Store,Beauty,Social,50927.82,2553,787,1406,10484,787,7617,1315,24047.32,41626.5,26880.5,35488.26,1989,51599.88,49199.97,50927.82,4970,5367,455,58,8864.5,64.71,4.42,3.01,5009.43,2495.66,50927.82,37491.09,28910.47,13998.05,24338.62,11788.1,77893.62
2026-05-22,East,In-Store,Electronics,Organic Search,101936.62,5962,878,1501,12315,878,5501,3355,27697.82,86724.53,74238.8,75198.14,3161,102982.07,97756.39,101936.62,5878,6123,478,233,11447.76,116.1,7.53,4.02,9563.59,3326.13,101936.62,75824.71,50830.73,2048.36,4825.34,16452.88,80263.87
2026-05-24,East,In-Store,Sports,Direct,115823.7,5199,734,2222,30629,734,18072,11870,50277.02,71922.51,65546.68,96726.18,5088,119205.7,118549.12,115823.7,6738,6485,128,381,2249.9,157.8,6.78,2.72,4097.9,2424.98,115823.7,108054.21,43412.08,2332.2,19781.25,38917.13,94543.38
2026-05-31,Central,In-Store,Home,Organic Search,53600.99,2209,625,1292,12466,625,7942,4912,19944.61,23353.91,33656.38,52093.17,2736,54232.43,50596.93,53600.99,5785,5877,468,376,3891.55,85.76,3.0,3.02,7264.12,1423.46,53600.99,37209.57,24943.04,17369.96,24686.27,13163.57,82627.22
2026-06-08,Central,In-Store,Home,Email,159708.7,2898,1292,2930,27590,1292,15713,3123,44946.0,88422.61,114762.7,180667.0,4507,162966.2,161134.95,159708.7,8420,8458,285,247,8087.48,123.61,5.25,2.4,17859.15,6394.08,159708.7,148436.41,38543.17,16601.77,5077.42,15107.46,114422.46
2026-06-11,East,In-Store,Beauty,Organic Search,97810.43,5024,1312,2795,43973,1312,28321,7669,45934.68,49101.81,51875.75,54973.65,3390,100310.58,92502.96,97810.43,7390,7588,493,295,8566.38,74.55,6.01,4.14,21985.02,4787.09,97810.43,67924.55,7927.45,1794.89,4972.51,58010.35,31186.94
2026-06-24,Central,In-Store,Electronics,Organic Search,104330.22,1579,998,1732,13505,998,9289,5295,50476.98,78605.41,53853.24,77118.18,2119,106862.14,103588.12,104330.22,3590,3511,48,127,8378.96,104.54,7.06,1.04,15818.64,6136.27,104330.22,66448.0,55687.42,8820.45,7061.06,17362.48,94704.38
2026-06-28,East,In-Store,Apparel,Email,91790.3,2876,682,1095,9483,682,7782,1578,24814.27,54436.19,66976.03,104919.46,1646,92227.28,88257.91,91790.3,8202,8101,207,308,7428.81,134.59,4.52,2.86,19096.96,5401.16,91790.3,63912.55,6461.16,3773.83,23271.62,67063.86,64982.45
2026-06-30,Central,In-Store,Apparel,Organic Search,13496.89,1691,2008,4487,25624,2008,12047,8991,6742.11,6454.74,6754.78,7611.94,8164,13598.17,13148.71,13496.89,5970,5946,367,391,2143.49,6.72,7.43,1.74,3290.67,924.13,13496.89,11048.18,17698.56,13481.09,5700.62,68313.58,39163.85
2026-07-15,Central,In-Store,Electronics,Email,95929.13,3839,754,1623,9900,754,7703,3203,51058.04,77070.55,44871.09,51319.48,2626,96673.6,93661.6,95929.13,7716,8075,413,54,1972.02,127.23,1.64,1.61,8283.04,4527.0,95929.13,58875.31,16287.37,3356.09,11617.08,33379.62,46656.38
2026-07-24,Central,In-Store,Apparel,Social,30318.38,4700,1098,3231,26320,1098,13896,3876,15243.4,16780.77,15074.98,18795.5,4532,31063.31,30473.35,30318.38,3321,3709,463,75,6053.56,27.61,4.27,4.14,6516.7,2780.59,30318.38,20691.44,46059.88,14802.51,22593.74,22377.05,89094.78
2026-07-26,Central,In-Store,Sports,Direct,149030.89,3477,248,618,3526,248,2884,410,60909.9,95435.16,88120.99,137949.85,1146,152012.77,144622.44,149030.89,4681,4614,286,353,5592.89,600.93,2.56,1.74,12190.11,3982.92,149030.89,107761.8,23456.38,13862.48,21353.62,62938.37,100057.43
2026-07-27,East,In-Store,Sports,Paid Search,92915.94,5548,174,222,5335,174,4706,742,34596.81,57664.77,58319.13,75105.09,306,93437.27,92298.12,92915.94,2738,2768,237,207,2283.24,534.0,7.75,2.42,9017.58,1931.74,92915.94,87474.05,38499.48,9001.54,17848.14,19260.9,87880.69
2026-08-06,Central,In-Store,Beauty,Social,59106.74,5504,668,826,9534,668,8680,3717,18185.98,35933.47,40920.76,56431.05,1308,60586.16,58114.02,59106.74,2158,2174,369,353,8504.22,88.48,2.59,2.78,17162.45,5952.05,59106.74,41040.82,49619.13,9203.96,7480.89,21066.68,83233.29
2026-08-12,Central,In-Store,Beauty,Email,67929.49,3348,900,1960,25251,900,15640,3769,28501.92,34679.0,39427.57,52571.46,3180,69653.14,64686.0,67929.49,7672,7876,292,88,3590.64,75.48,7.69,1.85,4288.53,895.35,67929.49,47874.5,27061.27,6842.86,11818.8,33313.74,61494.37
2026-08-19,East,In-Store,Electronics,Organic Search,48911.98,2717,1634,1917,29108,1634,22876,9523,12849.4,29148.51,36062.58,42232.18,2863,49116.29,46249.32,48911.98,8477,8399,127,205,2703.72,29.93,3.1,4.81,22098.97,4387.03,48911.98,37465.61,43908.1,9385.82,22593.38,34812.07,88556.95
2026-08-22,East,In-Store,Electronics,Social,42348.11,5883,115,289,2440,115,1660,646,14677.15,35579.0,27670.96,22609.25,453,42860.42,39830.17,42348.11,3200,3102,40,138,12795.95,368.24,3.7,2.31,8815.09,2881.38,42348.11,35641.32,46206.32,4195.23,6485.65,51773.93,63669.98
